v0, k0, x, y, yaw, km, kf, sf
0.1,-2.20709,1.45548,-2.46405,1.21412,1.34321,-1.58212,15.2897
0.1,-2.20709,2.0488,-2.49141,1.22922,1.50005,-1.99142,14.7561
0.1,-2.20709,0.471094,-2.02488,1.11298,1.26844,-1.41699,16.1955
0.1,-2.20709,1.02452,-1.9182,1.15777,1.39867,-1.90869,16.0207
0.1,-2.20709,2.02535,-1.94816,1.24756,1.7222,-2.66383,14.8217
0.1,-2.20709,-0.460863,-0.949605,1.18141,1.77341,-3.30917,17.2199
0.1,-2.20709,0.434699,1.05711,1.22716,4.416,-20.0474,15.915
0.1,-2.20709,0.459753,-3.50564,1.68781,1.10699,-0.458996,14.8344
0.1,-2.20709,0.491614,-3.03897,1.74303,1.25472,-0.773808,15.0102
0.1,-2.20709,1.05809,-2.46019,1.75564,1.61156,-1.57688,14.8133
0.1,-2.20709,-0.500382,-1.57935,1.753,1.77729,-2.50209,16.4029
0.1,-2.20709,-0.486563,-1.02611,1.75,2.90428,-6.76679,16.131
0.1,-1.70709,-0.548333,-5.06517,-3.1,-0.0628315,-6.24164,6.56912
0.1,-1.70709,0.505381,-4.42108,-3.082,-14.6262,-135.466,6.12185
0.1,-1.70709,-0.506808,-4.93785,-2.61445,-0.00449826,-0.708251,6.05659
0.1,-1.70709,0.461967,-5.05022,-2.63219,0.104762,-6.05978,5.91174
0.1,-1.70709,0.459883,-4.55803,-2.53614,0.104615,-3.23784,5.37894
0.1,-1.70709,0.565435,-3.47402,-2.608,-0.330212,-5.45746,4.37647
0.1,-1.70709,0.546393,-5.04056,-1.99544,0.174559,-0.733907,5.72285
0.1,-1.70709,0.92199,-4.9966,-2.01655,0.336445,-1.95428,5.65847
0.1,-1.70709,1.46765,-3.57606,-2.01816,0.220491,-8.69927,4.28688
0.1,-1.70709,1.55862,-2.93063,-2.022,-2.66665,-39.9526,3.71896
0.1,-1.70709,0.908393,-4.99934,-1.48026,0.27066,-0.139375,5.66651
0.1,-1.70709,3.50021,-4.95284,-1.608,0.468141,-31.8752,6.24946
0.1,-1.70709,2.48587,-4.44644,-1.464,1.10463,-7.08699,5.37864
0.1,-1.70709,2.96161,-4.56548,-1.494,1.35597,-20.942,5.69286
