v0, k0, x, y, yaw, km, kf, sf
0,-1.62709,-0.458728,-2.50322,-1.81099,0.161936,-0.0950246,3.38013
0,-1.62709,0.0227448,-2.48866,-1.6054,0.160953,-0.0934515,3.29455
0,-1.62709,-1.45668,-2.01639,-2.24546,0.0818728,-0.0413026,3.2528
0,-1.62709,-0.975143,-1.94895,-2.06912,7.77187e-05,0.0122645,2.91709
0,-1.62709,0.532638,-1.98607,-1.35306,0.0191582,-0.00278194,2.70725
0,-1.62709,1.02718,-1.91164,-1.13172,0.0823862,-0.0453529,2.80949
0,-1.62709,0.532746,-1.48273,-1.26311,-0.13327,0.0889153,2.28757
0,-1.62709,1.0048,-1.47318,-1.00171,-0.0422753,0.0363444,2.42176
0,-1.62709,1.4622,-1.49415,-0.863028,0.0854266,-0.0498321,2.70555
0,-1.62709,0.995269,-0.989841,-0.826603,-0.16212,0.102046,2.08651
0,-1.62709,1.99725,-0.928998,-0.483621,0.219817,-0.136485,3.01793
0,-1.62709,-0.968429,-0.500326,-2.72093,0.268029,-0.145253,1.2999
0,-1.62709,-0.486159,-0.488741,-2.3349,0.129907,0.0648235,0.823441
0,-1.62709,-0.987062,-0.00226019,3.10545,0.0758446,0.00838773,1.23506
0,-1.62709,1.98366,-0.0111966,-0.038223,0.154124,-0.0895953,2.60134
0,-1.62709,-0.959899,0.462934,2.7236,0.055708,0.0332638,1.38043
0,-1.62709,-0.443731,0.444538,2.34681,-0.372796,0.318072,1.02329
0,-1.62709,0.984959,0.517524,0.433635,-0.166794,0.108134,1.70591
0,-1.62709,1.47029,0.490265,0.284841,0.0162672,9.74266e-05,2.10996
0,-1.62709,1.92498,0.516932,0.242347,0.266443,-0.163683,2.87688
0,-1.62709,-1.00051,0.953028,2.35499,0.234024,-0.126241,1.80958
0,-1.62709,-0.569319,0.957699,2.05867,0.0210696,0.021009,1.51847
0,-1.62709,0.468045,1.02124,1.09879,-0.0899451,0.0749188,1.64368
0,-1.62709,0.967664,1.05127,0.839571,0.0208738,0.0119787,1.95285
0,-1.62709,1.47373,1.0192,0.558077,0.162848,-0.0963116,2.37141
0,-1.62709,-0.543874,1.43247,1.90089,0.255142,-0.146592,2.06083
0,-1.62709,-0.0684562,1.48835,1.54763,0.167963,-0.096123,1.97181
0,-1.62709,0.491804,1.49553,1.21364,0.156383,-0.0861297,2.09337
0,-1.62709,0.905739,1.48427,0.994424,0.217755,-0.129294,2.3568
0,-1.62709,-1.46451,-2.01952,-1.74009,0.10276,0.00913228,3.4118
0,-1.62709,-0.976684,-1.93888,-1.56552,-0.0143842,0.0959046,2.94548
0,-1.62709,0.509124,-2.00041,-0.847964,0.00757825,0.0856679,2.75237
0,-1.62709,1.04558,-1.94708,-0.622506,0.102351,0.0160875,2.95292
0,-1.62709,0.548358,-1.46838,-0.724882,-0.168363,0.211844,2.27661
0,-1.62709,0.99711,-1.44476,-0.483963,-0.0710929,0.14756,2.41987
0,-1.62709,1.5122,-1.45774,-0.307844,0.0968748,0.0231519,2.80896
0,-1.62709,-0.97171,-0.460046,-2.22557,0.228381,0.0512726,1.33788
0,-1.62709,-0.431553,-0.532339,-1.78669,0.0635142,0.329604,0.822208
0,-1.62709,1.49861,-0.495596,0.154016,-0.0756443,0.155629,2.19236
0,-1.62709,1.98936,-0.402246,0.24157,0.169272,-0.0279451,2.81049
0,-1.62709,-0.929658,-0.0661855,-2.60119,0.0102435,0.238784,1.19785
0,-1.62709,1.95035,-0.0081979,0.479341,0.165327,-0.0168566,2.71858
0,-1.62709,-0.458315,0.45579,2.80762,-0.407508,0.525825,1.04118
0,-1.62709,1.46608,0.510474,0.814078,-0.00295865,0.116424,2.13437
0,-1.62709,-0.98909,0.956592,2.83514,0.242493,-0.024915,1.91539
0,-1.62709,-0.494906,0.983418,2.48915,-0.0263796,0.190286,1.53453
0,-1.62709,-0.0193778,1.00212,2.10454,-0.155252,0.285882,1.49019
0,-1.62709,0.49017,0.99499,1.59872,-0.139051,0.243273,1.64167
0,-1.62709,0.960868,1.08153,1.34428,0.0140508,0.119738,2.00005
0,-1.62709,1.43424,1.03313,1.08241,0.170034,-0.0144952,2.46476
0,-1.62709,0.0033782,1.46566,2.0564,0.143856,0.0359865,2.02068
0,-1.62709,0.487644,1.48193,1.72408,0.154388,0.014568,2.1672
0,-1.62709,-0.935585,-2.0104,-1.0409,0.0354228,0.125221,3.16266
0,-1.62709,-0.460381,-1.99252,-0.83658,-0.0239721,0.175486,2.89724
0,-1.62709,0.0690931,-1.99216,-0.584017,-0.0238822,0.177555,2.80316
0,-1.62709,0.524446,-1.48785,-0.264677,-0.171138,0.301266,2.33669
0,-1.62709,-0.920385,-0.501944,-1.64952,0.253052,0.167793,1.43154
0,-1.62709,-0.422905,-0.537659,-1.25655,-0.103301,0.67322,0.857746
0,-1.62709,-1.00926,0.419564,-2.5558,0.0856693,0.263442,1.53052
0,-1.62709,1.44267,0.520144,1.33958,0.00504045,0.206123,2.21582
0,-1.62709,-0.0386139,0.993611,2.61819,-0.162127,0.424861,1.5328
0,-1.62709,0.927218,0.974812,1.8367,-0.0328714,0.263766,1.98376
0,-1.62709,-0.426467,-1.97678,-0.319198,0.0924735,0.141651,3.34337
0,-1.62709,1.49886,-0.936688,0.909349,0.109998,0.155401,2.904
0,-1.62709,-0.432017,-0.437494,-0.801526,-0.253585,1.04889,0.853439
0,-1.62709,1.5002,-0.410017,1.17713,-0.0334545,0.294704,2.38962
0,-1.62709,1.46317,0.00801195,1.51053,-0.0424449,0.321001,2.28242
0,-1.62709,-0.99385,0.437169,-2.09904,0.199433,0.242579,1.80719
0,-1.62709,1.43508,0.555013,1.83332,0.128423,0.169116,2.58471
0,-1.62709,0.974188,1.003,2.28112,0.0742357,0.243878,2.27429
0,-1.08709,0.986813,-3.06964,-2.97581,0.138166,-0.234232,4.64997
0,-1.08709,1.49884,-1.98895,-2.5754,0.0618719,-0.207266,3.86297
0,-1.08709,2.46887,-2.00113,-2.35616,0.177536,-0.260013,4.59778
0,-1.08709,1.49792,-1.49526,-2.34002,0.0158395,-0.18727,3.50555
0,-1.08709,1.90584,-1.51784,-2.21342,0.0603565,-0.20127,3.721
0,-1.08709,2.41218,-1.46749,-2.06454,0.116027,-0.222232,4.03242
0,-1.08709,-1.46674,-1.00643,2.13919,0.366173,-0.508697,2.34022
0,-1.08709,-0.991962,-0.985133,2.35583,0.27144,-0.516634,1.72238
0,-1.08709,-0.467946,-0.977082,2.71902,0.228445,-0.579026,1.31177
0,-1.08709,0.498218,-0.948452,-2.63918,0.541287,-0.881613,1.24369
0,-1.08709,-1.41491,-0.478266,1.92511,0.223605,-0.441387,1.92492
0,-1.08709,-0.988404,-0.51268,2.06155,0.118986,-0.442407,1.50287
0,-1.08709,-0.481556,-0.531694,2.50449,-0.049863,-0.458224,1.01776
0,-1.08709,1.9779,-0.51421,-1.80866,0.0359839,-0.209624,3.32883
0,-1.08709,2.45102,-0.546364,-1.76287,0.0991587,-0.227284,3.7008
0,-1.08709,2.99938,-0.49181,-1.7299,0.197028,-0.269499,4.41363
0,-1.08709,-1.95639,0.00500284,1.56806,0.321488,-0.439808,2.68557
0,-1.08709,-1.48563,-0.0560343,1.571,0.191627,-0.419471,2.00618
0,-1.08709,-0.971405,-0.00304652,1.58583,0.00958387,-0.36561,1.51978
0,-1.08709,2.46104,-0.0482894,-1.57888,0.108088,-0.238184,3.63225
0,-1.08709,-1.97786,0.423235,1.40869,0.308195,-0.414315,2.80679
0,-1.08709,-0.92981,0.451453,1.14487,-0.00108978,-0.318235,1.71611
0,-1.08709,2.48876,0.461662,-1.36961,0.134386,-0.254278,3.6797
0,-1.08709,-1.50525,0.980136,0.976984,0.202491,-0.368489,2.49029
0,-1.08709,-1.00667,0.973138,0.819878,0.0884709,-0.321115,2.14466
0,-1.08709,-0.45499,0.946108,0.443752,-0.0272016,-0.281629,1.94376
0,-1.08709,0.9921,0.990487,-0.772807,-0.00621028,-0.236466,2.57951
0,-1.08709,2.49189,0.99603,-1.18881,0.178378,-0.276187,3.86242
0,-1.08709,-1.49135,1.44284,0.818189,0.251261,-0.370758,2.90636
0,-1.08709,-1.00672,1.46403,0.635563,0.158256,-0.326675,2.55156
0,-1.08709,-0.5449,1.45085,0.386335,0.091461,-0.297636,2.40296
0,-1.08709,-0.0185813,1.49769,-0.00689287,0.0624285,-0.283985,2.46343
0,-1.08709,0.922132,1.53791,-0.522946,0.0800284,-0.263631,2.84839
0,-1.08709,1.45143,1.44844,-0.678351,0.0977366,-0.247607,3.09821
0,-1.08709,1.91332,1.51256,-0.887719,0.159428,-0.275553,3.53076
0,-1.08709,-1.02344,1.92422,0.490957,0.246902,-0.358446,3.11956
0,-1.08709,-0.520254,1.97079,0.261726,0.187285,-0.326188,2.92274
0,-1.08709,0.00936498,1.94586,-0.00436413,0.147768,-0.305029,2.87641
0,-1.08709,0.481755,1.97292,-0.231481,0.14481,-0.295184,3.00882
